"RegionType","RegionName","City","State","Metro","CBSATitle","SizeRank","MarketHealthIndex","SellForGain","PrevForeclosed","ForeclosureRatio","ZHVI","MoM","YoY","ForecastYoYPctChange","StockOfREOs","NegativeEquity","Delinquency","DaysOnMarket"
"City","Cecilia","Cecilia","KY","Elizabethtown, KY","""Elizabethtown-Fort Knox, KY""",11046,4.40705128205128,100,,,120100,0.166805671392827,-1.07084019769358,0.0297585345545379,,0.140740740740741,0,84
"City","Town of Coeymans","Town of Coeymans","NY","Albany, NY","""Albany-Schenectady-Troy, NY""",11048,0.738247863247863,,,,173000,-0.230680507497116,4.46859903381642,0.0171098265895955,,0.0596414488735416,0.166666666666667,92
"City","Borden","Borden","IN","Louisville/Jefferson County, KY","""Louisville/Jefferson County, KY-IN""",11049,2.78098290598291,,,,115300,-0.173160173160173,0.0868055555555556,0.0301908065915004,,0.0848126232741617,0,62.5
"City","Onondaga","Onondaga","MI","Lansing, MI","""Lansing-East Lansing, MI""",11050,3.2275641025641,,,,145600,0.206469373709566,9.72117558402411,0.0357074175824177,,0.123809523809524,0.0512820512820513,73.5
"City","Pingree Grove","Pingree Grove","IL","Chicago, IL","""Chicago-Naperville-Elgin, IL-IN-WI""",11054,1.88247863247863,50,,,230400,0.348432055749129,6.51872399445215,0.0310590277777778,,0.188759926695174,0.0339805825242718,83
"City","Leslie","Leslie","MO","St. Louis, MO","""St. Louis, MO-IL""",11055,1.75534188034188,,,,73900,0.271370420624152,1.93103448275862,0.0218538565629229,,0.166666666666667,0,86.5
"City","Ignacio","Ignacio","CO","Durango, CO","""Durango, CO""",11056,9.76175213675214,,,,242900,0.997920997920998,10.3088101725704,,,0.0710382513661202,0,84
"City","Venus","Venus","TX","Dallas-Fort Worth, TX","""Dallas-Fort Worth-Arlington, TX""",11057,8.65598290598291,100,,,156800,0.384122919334187,15.3789551140545,0.0373979591836735,,,,50.5
"City","Cabin John","Cabin John","MD","Washington, DC","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",11058,5.89316239316239,,,,872500,-0.592457559530591,-0.547133249743531,0.0254487106017192,,0.0287769784172662,0,85
"City","London Grove Township","London Grove Township","PA","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",11060,3.92307692307692,100,,,323800,0.123685837971552,4.18275418275418,0.0189345274861026,,,,82
"City","Maybrook","Maybrook","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",11063,1.24145299145299,,,,133100,0.604686318972033,4.47409733124019,0.0125469571750563,,0.341708542713568,0.125,165.5
"City","Fisher","Fisher","IL","Champaign-Urbana, IL","""Champaign-Urbana, IL""",11066,9.07371794871795,,,,134200,0.52434456928839,6.42347343378271,0.0351713859910581,,0.0909090909090909,0,90
"City","Rutledge","Rutledge","GA","Atlanta, GA","""Atlanta-Sandy Springs-Roswell, GA""",11067,8.5715811965812,100,,,205000,0.244498777506112,5.02049180327869,0.0442439024390244,,0.0662020905923345,0,61
"City","Georgetown","Georgetown","CO","Denver, CO","""Denver-Aurora-Lakewood, CO""",11071,9.61858974358974,100,,,272700,1.75373134328358,15.6979210861264,0.0413494682801614,,,,50
"City","Sperry","Sperry","OK","Tulsa, OK","""Tulsa, OK""",11072,0.879273504273504,,,,62000,-0.641025641025641,0,0.0293225806451614,,0.144736842105263,0.0151515151515152,70
"City","Woodlawn Park","Woodlawn Park","KY","Louisville/Jefferson County, KY","""Louisville/Jefferson County, KY-IN""",11073,8.24786324786325,100,,,223000,0.9506564056134,5.73731626363205,0.0314035874439462,,,,62
"City","Diamond Beach","Diamond Beach","NJ","Ocean City, NJ","""Ocean City, NJ""",11074,2.35897435897436,100,,,403100,-1.05547373588611,0.624063904143784,0.00865045894319016,,,,167
"City","Wedgefield","Wedgefield","SC","Sumter, SC","""Sumter, SC""",11077,0.323717948717949,0,,,79200,0.126422250316056,-8.22711471610661,0.0253787878787879,,,,95
"City","Oakboro","Oakboro","NC","Albemarle, NC","""Albemarle, NC""",11079,9.31623931623932,100,,,126200,1.04083266613291,3.35790335790336,,,0.0659509202453988,0,96
"City","Winchester","Winchester","OR","Roseburg, OR","""Roseburg, OR""",11080,9.59188034188034,100,,,306100,0.790253539677313,6.54368256178211,,,0.0434782608695652,0,90
"City","Volcano","Volcano","HI","Hilo, HI","""Hilo, HI""",11082,3.25320512820513,50,,,248400,-0.440881763527054,10.4,,,0.0912698412698413,0.0869565217391304,125
"City","Armuchee","Armuchee","GA","Rome, GA","""Rome, GA""",11083,7.60897435897436,,,,141200,0.641482537419815,3.67107195301028,0.0292634560906515,,0.0698689956331878,0,84.5
"City","Eagle","Eagle","MI","Lansing, MI","""Lansing-East Lansing, MI""",11084,4.69337606837607,,,,184500,-0.592672413793103,1.26234906695939,0.0403631436314362,,0.0540540540540541,0,74
"City","Packwood","Packwood","WA","Centralia, WA","""Centralia, WA""",11086,5.33867521367521,75,,,127100,1.35566188197767,16.605504587156,,,0.173076923076923,0,64
"City","Ocoee","Ocoee","TN","Cleveland, TN","""Cleveland, TN""",11088,0.301282051282051,,,,139800,-1.13154172560113,-1.61857846586911,0.0276466380543634,,0.083969465648855,0.0909090909090909,76
"City","Benton","Benton","MS","Jackson, MS","""Jackson, MS""",11089,6.97649572649573,,,,104700,0.479846449136276,5.4380664652568,0.0295988538681948,,0.126760563380282,0,
"City","Sturgeon","Sturgeon","PA","Pittsburgh, PA","""Pittsburgh, PA""",11090,3.84294871794872,,,,176400,0.512820512820513,1.73010380622837,0.0225907029478458,,0.125,0,79
"City","Bennett","Bennett","CO","Denver, CO","""Denver-Aurora-Lakewood, CO""",11091,9.89850427350427,100,,,250700,0.561572402727637,15.796766743649,0.0546948544076586,,0.0384615384615385,0,47
"City","Allons","Allons","TN","Cookeville, TN","""Cookeville, TN""",11093,5.57478632478632,,,,90800,2.71493212669683,17.4644243208279,,,0.170212765957447,0.0416666666666667,73
"City","Palmyra","Palmyra","TN","Clarksville, TN","""Clarksville, TN-KY""",11097,5.39102564102564,100,,,134100,-0.223214285714286,6.3441712926249,0.0425577926920209,,0.12621359223301,0.0384615384615385,74
"City","Owens Cross Roads","Owens Cross Roads","AL","Huntsville, AL","""Huntsville, AL""",11098,8.16132478632479,70.59,3.6278,1.9047,134700,1.05026256564141,6.23028391167192,0.0495322939866369,,0.107005141388175,0.021021021021021,99
"City","Oxford","Oxford","MD","Easton, MD","""Easton, MD""",11099,8.71153846153846,66.67,,,585800,0.878250387463406,10.8210367007189,,,0.0529801324503311,0,112.5
"City","Greenville","Greenville","VA","Staunton, VA","""Staunton-Waynesboro, VA""",11100,7.1474358974359,,,,175200,1.09636468551645,2.0979020979021,,,0.0887096774193548,0,80
"City","Mulliken","Mulliken","MI","Lansing, MI","""Lansing-East Lansing, MI""",11101,7.88995726495726,100,,,135500,0.44477390659748,8.22683706070288,0.0325977859778597,,0.0869565217391304,0,73
"City","Finland","Finland","MN",,,11102,9.93376068376068,100,,,163900,0.613873542050338,11.4965986394558,,,0.0588235294117647,0,
"City","Marbury","Marbury","MD","Washington, DC","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",11103,7.56837606837607,100,,,233100,2.10249671484888,10.5263157894737,0.0318189618189617,,0.170068027210884,0.04,97
"City","Palmer Lake","Palmer Lake","CO","Colorado Springs, CO","""Colorado Springs, CO""",11104,9.11004273504273,100,,,278300,0.288288288288288,10.2178217821782,0.0429249011857709,,0.0721153846153846,0,52
"City","Scandia","Scandia","MN","Minneapolis-St Paul, MN","""Minneapolis-St. Paul-Bloomington, MN-WI""",11105,8.25747863247863,100,,,335600,0.448967375037414,8.71396177518626,0.0164719904648392,,0.0436005625879044,0.032258064516129,75
"City","Julian","Julian","NC",,,11107,6.52029914529915,100,,,142900,0.562983814215341,9.33435348125478,,,0.0554323725055432,0.08,62.5
"City","Maple Park","Maple Park","IL","Chicago, IL","""Chicago-Naperville-Elgin, IL-IN-WI""",11108,6.42948717948718,100,,,205700,0.292540224280839,7.69633507853403,0.0322654350996596,,0.118032786885246,0.0277777777777778,83
"City","Williamston","Williamston","MI","Lansing, MI","""Lansing-East Lansing, MI""",11110,5.58974358974359,,,,190300,0.0525762355415352,4.96414782129068,0.0388754598003154,,0.0721380031364349,0.0072463768115942,73.5
"City","Darrington","Darrington","WA","Seattle, WA","""Seattle-Tacoma-Bellevue, WA""",11111,7.63995726495726,100,,26.8924,213300,1.28205128205128,21.1243611584327,0.0562306610407877,,0.0949367088607595,0,42
"City","Fort Defiance","Fort Defiance","VA","Staunton, VA","""Staunton-Waynesboro, VA""",11112,0.498931623931624,,,,246300,-0.885311871227364,-0.0811359026369168,,,0.0413793103448276,0.166666666666667,80
"City","Gassville","Gassville","AR","Mountain Home, AR","""Mountain Home, AR""",11114,8.61004273504273,100,,,96500,2.22457627118644,22.1518987341772,,,0.159493670886076,0,98
"City","Gilmanton","Gilmanton","NH","Laconia, NH","""Laconia, NH""",11115,0.78525641025641,100,,,212600,-0.421545667447307,2.7549540840986,,,0.0636046683685008,0.0810090303859802,77
"City","Callaway","Callaway","MD","California-Lexington Park, MD","""California-Lexington Park, MD""",11116,1.0042735042735,,,,284400,-0.210526315789474,5.68561872909699,,,0.202830188679245,0.0930232558139535,111
"City","Hustisford","Hustisford","WI","Beaver Dam, WI","""Beaver Dam, WI""",11117,3.02777777777778,100,,,168200,-0.532229450029568,17.6223776223776,,,0.121951219512195,0.0333333333333333,90
"City","Merrimac","Merrimac","WI","Baraboo, WI","""Baraboo, WI""",11118,9.52350427350427,,,,261600,2.02808112324493,11.5089514066496,,,0.0797101449275362,0,78
"City","Copperhill","Copperhill","TN","Cleveland, TN","""Cleveland, TN""",11119,1.7542735042735,100,,,105000,0.286532951289398,-7.32568402471315,0.0137904761904761,,0.12396694214876,0,76
"City","Freeburg","Freeburg","IL","St. Louis, MO","""St. Louis, MO-IL""",11121,0.504273504273504,100,,,133200,-0.149925037481259,-1.69741697416974,0.0161636636636637,,0.100130039011704,0.0519480519480519,77
"City","Town of Wrightstown","Town of Wrightstown","WI","Green Bay, WI","""Green Bay, WI""",11122,8.60683760683761,100,,,180700,0.388888888888889,10.0487210718636,0.0379026009961261,,0.048582995951417,0.0416666666666667,64
"City","Angels","Angels","CA",,,11123,1.82905982905983,80,,,284900,-0.280014000700035,8.28582288103383,,,0.0864553314121038,0.0666666666666667,75.5
"City","Tower","Tower","MN","Duluth, MN","""Duluth, MN-WI""",11125,5.25213675213675,,,,161700,-0.246761258482418,5.68627450980392,0.0345021645021646,,0.0689655172413793,0,77.5
"City","Campo","Campo","CA","San Diego, CA","""San Diego-Carlsbad, CA""",11126,1.99252136752137,100,,8.4889,297400,0.84774499830451,3.87705204331121,0.0194519166106255,,0.14804469273743,0.0377358490566038,52
"City","Cottageville","Cottageville","SC",,,11127,7.70833333333333,,,,116300,-0.683176771989752,8.69158878504673,,,0.114503816793893,0,154.5
"City","Mulberry","Mulberry","TN",,,11128,8.61538461538461,,,,133200,2.30414746543779,19.1413237924866,,,0.129032258064516,0,76
"City","Maribel","Maribel","WI","Manitowoc, WI","""Manitowoc, WI""",11130,2.28952991452991,,,,147700,-1.20401337792642,11.9787717968158,,,0.0775193798449612,0.1,89.5
"City","Garden City","Garden City","MO","Kansas City, MO","""Kansas City, MO-KS""",11131,0.490384615384615,,,,113800,-0.437445319335083,-1.89655172413793,0.0387434094903338,,0.138461538461538,0.0317460317460317,60
"City","Marysville","Marysville","IN","Louisville/Jefferson County, KY","""Louisville/Jefferson County, KY-IN""",11132,9.34935897435897,,,,142700,0.634696755994358,8.18802122820318,0.0472249474421864,,0.0789473684210526,0,62.5
"City","Dresser","Dresser","WI",,,11133,8.8792735042735,,,,186300,0.431266846361186,12.5,,,0.10230179028133,0.025,88
"City","New Denmark","New Denmark","WI","Green Bay, WI","""Green Bay, WI""",11134,9.2724358974359,100,,,218900,0.689972401103956,11.3994910941476,0.0376747373229784,,,,64
"City","Dayton","Dayton","NY","Olean, NY","""Olean, NY""",11135,6.1965811965812,,,,68900,1.32352941176471,5.51301684532925,,,0.126766091051805,0.157894736842105,172.5
"City","Jenkinsburg","Jenkinsburg","GA","Atlanta, GA","""Atlanta-Sandy Springs-Roswell, GA""",11136,8.75106837606838,,,,94100,1.72972972972973,9.03823870220162,0.0484272051009564,,0.138775510204082,0.147058823529412,94.5
"City","Mayville","Mayville","WI","Beaver Dam, WI","""Beaver Dam, WI""",11138,3.86111111111111,75,,,124400,1.71708912510221,6.5981148243359,,,0.129881154499151,0.0261437908496732,90
"City","Big Pool","Big Pool","MD","Hagerstown, MD","""Hagerstown-Martinsburg, MD-WV""",11139,7.75534188034188,100,,,194200,0.935550935550936,12.3842592592593,0.0434140061791968,,0.124260355029586,0.0476190476190476,90
"City","Mount Vernon","Mount Vernon","AL","Mobile, AL","""Mobile, AL""",11140,9.0715811965812,,,,67300,0.148809523809524,12.3539232053422,0.045586924219911,,0.194915254237288,0,100
"City","Eagle Lake","Eagle Lake","MN","Mankato, MN","""Mankato-North Mankato, MN""",11141,8.92628205128205,100,,,212800,0.188323917137476,4.7244094488189,0.0407189849624061,,0.0373626373626374,0,71
"City","Huntington","Huntington","AR","Fort Smith, AR","""Fort Smith, AR-OK""",11143,9.98611111111111,,,,125800,3.36894001643385,16.6975881261596,0.0542607313195549,,0.0736196319018405,0,100.5
"City","Currituck","Currituck","NC","Virginia Beach, VA","""Virginia Beach-Norfolk-Newport News, VA-NC""",11144,0.647435897435897,75,,,264800,0.417140690178233,2.75514163756306,0.0160687311178247,,0.152027027027027,0.0444444444444444,101
"City","Tamassee","Tamassee","SC","Seneca, SC","""Seneca, SC""",11145,9.95726495726496,100,,,191500,4.13268080478521,19.9123356293049,,,0.0495049504950495,0,115.5
"City","Fairton","Fairton","NJ","Vineland, NJ","""Vineland-Bridgeton, NJ""",11147,6.35683760683761,100,,,142500,-0.0701262272089762,3.56104651162791,0.048217543859649,,,,109
"City","Elm Springs","Elm Springs","AR","Fayetteville, AR","""Fayetteville-Springdale-Rogers, AR-MO""",11149,2.09615384615385,100,,,248700,-0.240673886883273,3.36658354114713,0.0241174105347808,,,,69
"City","Fairburn","Fairburn","GA","Atlanta, GA","""Atlanta-Sandy Springs-Roswell, GA""",11150,6.44337606837607,,,,131600,1.77880897138438,13.1556319862425,0.0554711246200608,,0.227211147667892,0.0596252129471891,62
"City","Flintstone","Flintstone","MD","Cumberland, MD","""Cumberland, MD-WV""",11151,3.64850427350427,,,,99000,1.74717368961973,-2.07715133531157,0.0217676767676767,,0.145454545454545,0.0416666666666667,143
"City","Prather","Prather","CA","Fresno, CA","""Fresno, CA""",11153,9.68482905982906,100,,,374100,0.754107190950714,10.8116113744076,0.0344533547179899,,0.050761421319797,0,57
"City","Tahoma","Tahoma","CA","Sacramento, CA","""Sacramento--Roseville--Arden-Arcade, CA""",11154,3.00854700854701,100,,,491300,-1.14688128772636,-0.203128173877717,0.0288052106655812,,0.0847457627118644,0,57
"City","Colton","Colton","OR","Portland, OR","""Portland-Vancouver-Hillsboro, OR-WA""",11155,9.87179487179487,100,,,400900,0.956937799043062,15.9005492917028,0.0399401346969319,,0.0224719101123595,0,53
"City","Idaho Springs","Idaho Springs","CO","Denver, CO","""Denver-Aurora-Lakewood, CO""",11156,9.5715811965812,100,,,293000,0.860585197934595,19.1541276941846,0.0488566552901024,,0.0793650793650794,0,50
"City","Robins","Robins","IA","Cedar Rapids, IA","""Cedar Rapids, IA""",11157,5.6741452991453,,,,254300,-0.0785854616895874,2.21061093247588,0.0349901690916241,,0.0688405797101449,0,75.5
"City","Sabillasville","Sabillasville","MD","Washington, DC","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",11158,7.60470085470085,100,,,204600,-0.340964442279591,6.89655172413793,0.0291006842619745,,0.0655021834061135,0,79
"City","Saint Bonifacius","Saint Bonifacius","MN","Minneapolis-St Paul, MN","""Minneapolis-St. Paul-Bloomington, MN-WI""",11159,2.47970085470085,80,,,252300,-0.591016548463357,4.1701073492981,0.0238485929449068,,0.0660276890308839,0.0161290322580645,70
"City","Middleton","Middleton","ID","Boise City, ID","""Boise City, ID""",11160,7.83012820512821,100,,,182900,0.384193194291987,10.5135951661631,0.0316402405686167,,0.110413396127682,0.00947867298578199,54
"City","Mountainburg","Mountainburg","AR","Fort Smith, AR","""Fort Smith, AR-OK""",11161,3.27884615384615,66.67,,,95700,-0.829015544041451,-0.726141078838174,0.0547544409613374,,0.109489051094891,0,81
"City","Edgewood","Edgewood","IN","Indianapolis, IN","""Indianapolis-Carmel-Anderson, IN""",11162,3.48183760683761,100,,,106200,-0.0940733772342427,3.81231671554252,0.0366949152542373,,,,66
"City","Saint Inigoes","Saint Inigoes","MD","California-Lexington Park, MD","""California-Lexington Park, MD""",11163,2.05448717948718,,,,290800,-0.0343760742523204,3.19375443577005,,,0.137931034482759,0.0416666666666667,111
"City","Bois D Arc","Bois D Arc","MO","Springfield, MO","""Springfield, MO""",11164,3.14957264957265,,,,148700,-0.468540829986613,3.55153203342618,0.0296772024209819,,0.124137931034483,0,
"City","Tyaskin","Tyaskin","MD","Salisbury, MD","""Salisbury, MD-DE""",11165,1.45405982905983,,,,105900,0,6.64652567975831,0.0170349386213409,,0.377358490566038,0,95
"City","Lake Hughes","Lake Hughes","CA","Los Angeles-Long Beach-Anaheim, CA","""Los Angeles-Long Beach-Anaheim, CA""",11168,6.46260683760684,100,,,273100,1.03588605253422,9.4150641025641,0.0189967045038448,,0.106435643564356,0.0465116279069768,59
"City","Marble Hill","Marble Hill","GA","Atlanta, GA","""Atlanta-Sandy Springs-Roswell, GA""",11169,7.0224358974359,,,,376600,-1.31027253668763,6.80657969370391,0.0505496548061604,,0.0350877192982456,0,58
"City","Mead","Mead","CO","Greeley, CO","""Greeley, CO""",11170,8.82371794871795,100,,,352000,0.199259891830344,6.79611650485437,0.0426761363636363,,0.0247678018575851,0,50
"City","Bumpass","Bumpass","VA",,,11171,2.25854700854701,83.33,7.5304,3.0114,231800,0.346320346320346,2.88504216600089,,,0.0876954452753229,0.0465116279069767,89
"City","Casnovia","Casnovia","MI","Muskegon, MI","""Muskegon, MI""",11173,9.3707264957265,,,,151000,0.599600266489007,6.11384399156711,0.0306490066225165,,0.045,0,77
"City","Port Norris","Port Norris","NJ","Vineland, NJ","""Vineland-Bridgeton, NJ""",11174,1.56837606837607,,,,118100,1.11301369863014,-5.36858974358974,0.0312785774767146,,0.153846153846154,0.333333333333333,109
"City","Mount Sidney","Mount Sidney","VA","Staunton, VA","""Staunton-Waynesboro, VA""",11175,4.4775641025641,,,,230500,-0.431965442764579,3.50246969016614,,,0.0647887323943662,0,80
